400;500;मृदंग;प्रद्युम्न;ढोल की तरह का एक पुराना आनद्ध वाद्य;कृष्णाचा थोरला मुलगा; मृदंग की ताल पर वह थिरक उठा; प्रद्युम्न हा कामदेवाचा अवतार होता
401;501;तबला;उल्काश्म;ताल देने का एक वाद्य, जिसमें दो बाजे एक साथ बजते हैं;खडकाच्या स्वरूपात पृथ्वीवर पडलेली उल्का; जब उस्ताद ज़ाकिर हुसैन की अंगुलियाँ तबले पर थिरकने लगती हैं तो श्रोता वाह-वाह कह उठता है; काही उल्काश्म केवळ धातुमय असतात तर काही वाळूचे बनलेले असतात
402;502;बीन;सर्वांग;तूँबी से बना एक बाजा जिसे सँपेरे बजाते हैं;एखाद्या वस्तुचे वा प्राण्याच्या शरीराचे सर्व अवयव; सँपेरे के बीन बजाते ही साँप अपना सिर हिलाने लगा; या संस्थेच्या सर्वांगात भ्रष्टाचार पसरला आहे/पोहण्याने सर्वांगाचा व्यायाम होतो
403;503;वायलिन;शारीरिक बाह्य अवयव;सारंगी की तरह का एक बाजा;सजीवाच्या शरीराचा बाहेरील भाग जो उघड्या डोळ्यांनी दिसतो; भास्कर वायलिन बजाने में निपुण है; हात एक शारीरिक बाह्य अवयव आहे.
404;504;झाँझ;मनगट;मँजीरे की तरह का गोलाकार धातु के टुकड़ों का जोड़ा जो पूजन आदि के समय बजाया जाता है;हाताचा पंज्याचा सांधा; कीर्तन में कई जोड़े झाँझ बज रहे थे; मनगट बारीक असल्यामुळे तिला बांगड्या घालायला त्रास होत नाही
405;505;सारंगी;कोपर;एक बाजा जिसमें लगे हुए तार कमानी से रेतकर बजाए जाते हैं;भुजा आणि हात यांच्या मधल्या सांध्याचे मागील टोक; योगी सारंगी बजाने में मस्त था; कोपरात असलेल्या हाडाला इंग्रजीत फनी बोन असे म्हणतात
406;506;सितार;लिग्नाइट;एक तंतु वाद्य जिसमें कई सारे तार लगे होते हैं;सामान्यपणे दगडी कोळशापेक्षा कमी घट्ट आणि कठीण असणारा कोळशाचा प्रकार; दीपक सितार बजाने में निपुण है; लिग्नाइट वाळल्यावर त्याचा सहज भुगा होतो
407;507;वीणा;लोणारी कोळसा;एक बाजा जो सब बाजों में श्रेष्ठ माना गया है;लाकडाचे तुकडे मातीच्या घागरीत भरून अर्धवट जाळल्यामुळे तयार होणारा इंधन म्हणून वापरता येणारा पदार्थ; शीला वीणा बजाने में निपुण है; त्याने शेगडीत आणखी लोणारी कोळसे घातले
408;508;नरसिंहा;दगडी कोळसा;तुरही की तरह का एक बड़ा बाजा;खाणीतून निघणारा कोळसा, हजारो वर्षांपूर्वी पृथ्वीवरील अरण्ये व वनस्पती भूकंपादी कारणाने भूगर्भात गाडल्या गेल्यावर त्यांच्यावर अनेक रासायनिक क्रिया होऊन त्यापासून हा कोळसा बनतो; नरसिंहा की आवाज़ दूर-दूर तक सुनाई देती है; ह्या भागात दगडी कोळशाच्या खाणी आहेत
409;509;तानपूरा;चूर्ण;सितार की तरह का, पर उससे बड़ा, एक प्रकार का बाजा;एक प्रकारची औषधी पूड; मुझे तानपूरा बजाना अच्छा लगता है; आजी चूर्ण खाऊन त्यावर एक पेला पाणी प्यायली.
410;510;कबाब;वैकुंठ चतुर्दशी;सीकों पर भूनकर पकाया हुआ वह मांस जिसमें हड्डी नहीं होती है;कार्तिक शुक्ल चतुर्दशी; वह होटल में कबाब खाने गया है; हनुमानाचा जन्म वैकुंठ चतुर्दशीला झाला असे मानले जाते.
411;511;बायाँ;उल्का;तबले में एक साथ बजने वाले दो बाजे में से एक जो धातु या काठ पर चमड़ा मढ़कर बनाया जाता है;अवकाशातील धूळ आणि खडे ह्यांपासून बनलेली राशी; दाएँ की तुलना में बायाँ छोटा होता है   /  रवि ने तबला बजाते समय बायें  पर इतने ज़ोर से मारा कि वह फूट गया; येत्या अमावास्येला उल्कांचा वर्षाव पाहायला मिळेल
412;512;पूरी;आकाशगोल;मृदंग, तबले, ढोल आदि के मुख पर मढ़ा हुआ गोल चमड़ा;आकाशात दिसणारे किंवा खगोलातील तारे, ग्रह, नक्षत्र इत्यादी गोल; इस ढोल के दोनों ओर की पूरियाँ खराब हो गयी हैं; सूर्य हा एक आकाशगोल आहे.
413;513;ढक्का;उसासा;एक प्रकार का बड़ा ढोल;दुःखी किंवा उदास मनस्थितीत असताना घेतला जाणारा किंवा सोडला जाणारा दिर्घ श्वास; ईद के अवसर पर वह ढक्का बजा रहा था; रामूने उसासा टाकला आणि आपली कहाणी सांगू लागला.
414;514;चुसनी;उसासा;छोटे बच्चों के दूध की शीशी का ऊपर का भाग जो मुँह में डालकर वे चुबलाते हैं;उरातून खोलवरून वेगाने व आवाज करीत बाहेर पडणारा उच्छ्वास; चुसनी देखते ही बच्चे ने रोना बंद कर दिया; सर्व सांगून झाल्यावर त्याने एक उसासा टाकला
415;515;चूची;पडका;स्त्रियों या मादा पशुओं के स्तन का अग्र भाग जिससे दूध निकलता है;पडलेला वा कोसळलेला; इस गाय की एक चूची में घाव हो गया है; ते त्या पडक्या किल्ल्यात फिरत होते
416;516;अमीबा;निर्वासित;जल में पाया जानेवाला एक एक कोशकीय जन्तु;आपल्या वसतिस्थानापासून विस्थापित वा दुरावलेला; अमीबा दो भागों में विभाजित होकर एक नया अमीबा तैयार करता है; तो निर्वासित कुटुंबाचा सदस्य आहे.
417;517;मोटा;एक-दोन;फूले हुए या स्थूल शरीर वाला या अत्यधिक मांस वाला;खूपच कमी जसे एक किंवा दोन; सूमो पहलवान बहुत मोटे होते हैं   /  मोटे लोगों को हृदयरोग का खतरा अधिक होता है; रस्त्यावर एक दोन माणसेच होती.
418;518;एककोशीय जन्तु;मानवी;वह जन्तु जिसका शरीर मात्र एक कोशिका से बना होता है;मानवाचा वा मानवाशी संबंधित; अमीबा एककोशीय जन्तु है; ह्या गुहेत काही मानवी आकृत्या कोरल्या आहेत.
419;519;अकशेरुकी जंतु;स्थलांतरित;वह जंतु जिसमें कशेरुक दंड नहीं पाया जाता;एका स्थानावरुन दुसर्या स्थानावर हलवलेला; हाइड्रा एक अकशेरुकी जन्तु है; ती स्थलांतरित वस्तूंना पुनः त्यांच्या जागेवर ठेवत होती.
420;520;बकवासी;खोटारडा;बकवास करनेवाला या व्यर्थ की बातें बोलनेवाला;खोटे बोलणारा; रामू एक बकवासी व्यक्ति है; खोटारड्या माणसाची संगत टाळावी
421;521;बाम;ध्वज;साँप जैसी एक मछली;उंच स्तंभ उभारून त्यावर विशिष्ट चिन्हाने युक्त असे वस्त्र; मछुआरे के जाल में एक बाम भी फँस गई; राजादिकांच्या स्वारीपुढे असलेला ध्वज म्हणजे त्यांचे यशचिन्ह होय
422;522;पैर;अप्राप्य;वह अंग जिससे प्राणी खड़े होते और चलते-फिरते हैं;जे प्राप्त झालेले नाही किंवा प्राप्त होणे कठीण आहे असे; मेरे पैर में दर्द है; कष्टाळू व्यक्तिला जगात काहीच अप्राप्य नसते.
423;523;पागल कुत्ता;श्रमण;वह कुत्ता जो पागल हो गया हो;जैनधर्मीय साधू; उसको एक पागल कुत्ते ने काट लिया; श्रमण गृहत्याग करून उपाश्रयात राहतात
424;524;null;खूपच चांगले;null;चांगल्या प्रकारे;null; मी त्याला खूपच चांगले ओळखतो. / मी त्यांना बरोबर ओळखून आहे.
425;525;दूध;सत्यवचनी;वह सफेद तरल पदार्थ जो स्तनपायी जीवों की मादा के स्तनों से निकलता है;सत्य बोलणारी; बच्चों के लिए माँ का दूध सर्वोत्तम आहार है; माझी आई सत्यवचनी आहे.
426;526;शाकाहारी जंतु;खरेतर;वह जन्तु जो वनस्पति जन्य पदार्थों और अन्न आदि का सेवन करता है;खरे पाहता; गाय एक शाकाहारी जंतु है; वस्तुतः तिने मला ओळखलेच नाही./खरोखरच सरकारकडे ह्या योजनांसाठी पैसा आहे का?
427;527;कार्य अंतराल;गुळमुळीत;किसी कार्य के बीच में मिलनेवाला अंतराल;संदिग्धपणे; कार्य अंतराल में श्रमिक नेता ने श्रमिकों से विचार-विमर्श किया; तो नेहमीच गुळमुळीत बोलतो
428;528;पूरी;स्पष्टपणे;मृदंग, तबले, ढोल आदि के मुख पर मढ़े हुए चमड़े के ऊपर लगी हुई गोल काली टिक्की;कोणताही आडपडदा वा भीड न बाळगता; तबले की पूरी उधड़ गई है; तुला जे काही बोलायचे आहे ते स्पष्टपणे बोल
429;529;जलकण;असभ्यपणे;पानी की बूँद;असभ्य रीतीने; पद्म-पत्र पर छिटके जलकण सूर्य-प्रकाश में मोती से चमक रहे हैं; ती फारच असभ्यपणे वागली
430;530;मावा;स्वार्थी;दूध को गाढ़ा करने से बना ठोस रूप जिससे मिठाई बनाते हैं;नेहमी केवळ स्वतःचे हित पाहणारा; गुलाब-जामुन मावा से बनता है; त्या स्वार्थी माणासाने सर्वांचा विचार न करता आधी आपले पोट भरले.
431;531;मध्यांतर;प्राण;किसी खेल आदि के बीच में होनेवाला कुछ समय का अवकाश;शरीराचे चलनवलन करणारी शक्ती; खेल के मध्यांतर में मैं चाय पीने चला गया; माणूस मरतो म्हणजे त्याच्या शरीरातला प्राण निघून जातो
432;532;गुरुद्वारा;नायिका;सिक्खों का धर्मस्थान;काव्य,नाटक, कादंबरी, कथा यातील मुख्य स्त्री पात्र; गुरुपूर्णिमा के दिन गुरुद्वारे में लंगर था; नायिकेनेच आपल्या पोराला मारले, हे रहस्य नाटकाच्या शेवटी कळले
433;533;गाँधी जयंती;उपनायिका;महात्मा गाँधी का जन्मदिवस जो जयंती के रूप में मनाया जाता है;नाटकात किंवा काव्यात मुख्य नायिके बरोबर असलेली सहकारिणी; दो अक्टूबर को पूरे भारत में गाँधी जयंती धूम-धाम से मनायी जाती है; नाटकात त्या उपनायिके चे काम बघण्यासारखे होते
434;534;स्वतंत्रता दिवस;खलनायिका;जिस दिन किसी को स्वतंत्रता मिली हो;नाटकात नकारात्मक भूमिकेत किंवा मुख्य नयिकेची प्रर्तिद्वंद्वी; भारत में पन्द्रह अगस्त स्वतंत्रता दिवस के रूप में मनाया जाता है; हिन्दी सिनेमातल्या खलनायिकेचे चित्रण अत्यंत वाईट केले जाते
435;535;गणतंत्र दिवस;उपनायक;छब्बीस जनवरी, जिस दिन भारत एक गणराज्य के रूप में स्थापित हुआ था;नाटकात किंवा काव्यात मुख्य नायक बरोबर असलेला सहकारी; गणतंत्र दिवस हर साल धूम-धाम से मनाया जाता है; या नाटकात उपनायकाचे काम नायकापेक्षा चांगले होते
436;536;लंगर;खलनायक;वह भोजन जो भक्तों, आगन्तुकों,अमीरों-गरीबों आदि को एक पंगत में बैठाकर वितरित किया जाता हो;नाटकात नकारात्मक भूमिकेत किंवा मुख्य नायकाचा प्रतिद्वंद्वी; हम लोग लंगर लेने गुरुद्वारे जा रहे हैं; रामाला खालनायकाची भूमिका मिळाली म्हणून त्याने काम न करायचे ठरवले
437;537;बाकला;पेशी;एक प्रकार की बड़ी मटर;प्राण्यांचा निर्माण करणारे मूळ रचनात्मक व कार्यात्मक घटक; माँ बाकले की दाल बना रही है; अमीबा एक पेशीय प्राणी आहे
438;538;व्यस्तता;कायिक पेशी;किसी कार्य आदि में व्यस्त होने या रहने की अवस्था या भाव;जननकार्यांत सहभागी न होणार्या पेशी; व्यस्तता के कारण मैं आपसे न मिल सका; शरीरात कायिक पेशीदेखील असतात.
439;539;चौरेठा;रक्तहीन;चावल का आटा;रक्त नसलेली व्यक्ती; माँ चौरेठे की रोटी बना रही है; भीतीने तिचा चेहरा रक्तहीन दिसत होता
440;540;सूजी;एकपदरी;गेहूँ या किसी अन्य अनाज का एक विशेष प्रकार का दरदरा चूर्ण;एक सर, पदर असलेला; माँ सूजी का हलवा बना रही है; तिने एकपदरी मोत्याची माळ घातली आहे
441;541;डोसा;कोमलांगी;एक दक्षिण भारतीय व्यंजन;जिचे अंग कोमल आहे अशी; वह सादा डोसा खा रहा है; परिस्थितीमुळे त्या कोमलांगी युवतीलाही काबाडकष्ट करावे लागत होते
442;542;नान;अन्यायी;तन्दूर में पकने वाली एक प्रकार की खमीरी रोटी;अन्याय करणारा; वह बिना भूख के चार नान खा गया; कंस अन्यायी राजा होता
443;543;शरीफा;न्यायी;मँझोले आकार का एक वृक्ष जिसके फल खाए जाते हैं;खरा न्याय देणारा; उसने अपने बगीचे में कई शरीफे लगा रखे हैं; राजाने नेहेमी न्यायी असावे
444;544;बिस्कुट;बुद्धिजीवी;एक प्रकार का विलायती पकवान जो छोटी चपटी टिकिया के आकार का होता है;बौद्धिक काम करून उपजिविका करणारा; बच्चा बिस्कुट खा रहा है; समाजाला आकार देण्यात बुद्धिजीवी वर्गाचा खूप मोठा हातभार लाभतो.
445;545;अक्षमता;अडेलतट्टू;क्षमताहीन या अक्षम होने की अवस्था या भाव;अडकून, अडकून चालणारा; अक्षमता के कारण रामू से यह कार्य न हो सका; हा बैल फार अडेलतट्टू आहे.
446;546;ताक़त;गोंदवण;क्षमता से पूर्ण होने की अवस्था या भाव;गोंदण्याचे सुई इत्यादी साहित्य; आपकी ताक़त के कारण ही यह कार्य हो सका; गोंदवणारी गोंदवणाने गोंदत होती.
447;547;अप्रवाहित;त्याज्य;जो प्रवाहित न हो;सोडून देण्यास किंवा टाकून देण्यास योग्य; अप्रवाहित जल में बहुत सारे रोगों के जीवाणु मिलते हैं; वाईट सवई त्याज्य असतात
448;548;प्रवाहित;आनंददायी;जिसमें प्रवाह हो या जो बह रहा हो;सुख किंवा आनंद देणारा; प्रवाहित जल में रोगों के कीटाणु नहीं पनप पाते; रिकाम्या वेळेत पंडित भीमसेन जोशींचे गाणे ऐकणे मला आनंददायक वाटते.
449;549;खोखला भाग;आनंदमय;किसी वस्तु आदि का वह भाग जो ख़ाली होता है;आनंदाने भरलेला; पेड़ के खोखले भाग में बैठा सर्प फुफकार रहा था; संतुष्ट व्यक्तीचे जीवन आनंदमय असते
450;550;केक;अस्वीकृत;आटे, चीनी, अंडे आदि को मिलाकर बनाया हुआ एक विदेशी खाद्य वस्तु जो थोड़ा नरमी लिए हुए होता है;सहमती नाकारलेला; श्याम अपने जन्मदिन के अवसर पर केक काट रहा है; अजूनही ही योजना सरकारद्वारा अस्वीकृत आहे.
451;551;देवालय;मंजूरी;वह मंदिर जिसमें किसी देवता की मूर्ति या मूर्तियाँ स्थापित करके उसकी पूजा की जाती है;मान्य होण्याची अवस्था; वह प्रतिदिन नहा-धोकर देव मंदिर जाता है; या ठरावाला सर्वांनी मंजूरी दिली
452;552;मंदिर;null;वह पवित्र गृह जिसमें देव, देवी आदि की मूर्तियाँ स्थापित करके पूजा की जाती है;null; वह नित्य नहा-धोकर मंदिर जाता है;null
453;553;विष्णु मंदिर;null;वह मंदिर जिसमें भगवान विष्णु की मूर्ति स्थापित की गयी हो और उनकी आराधना की जाती हो;null; हरिहर दास जी ने अपने गाँव में एक भव्य विष्णु मंदिर का निर्माण कराया है;null
454;554;शिवलिंग;null;शिव या महादेव की पिंडी जिसकी पूजा होती है;null; पुरातन काल से भारत में शिवलिंग की पूजा की जाती है;null
455;555;देवीमंदिर;जनन कोशिका;वह मंदिर जिसमें किसी देवी की मूर्ति स्थापित करके उसकी पूजा की जाती हो;शुक्राणु; यह देवीमंदिर श्रद्धालुओं के आकर्षण का केंद्र है; जनन कोशिकेमुळे जनन प्रक्रिया संपन्न होते.
456;556;जैन मंदिर;null;वह मंदिर जिसमें जैन धर्मावलंबी पूजा-पाठ करते हैं;null; जैनी समुदाय ने इस शहर में एक विशाल जैन मंदिर का निर्माण कराया है;null
457;557;पारसी मंदिर;परवानगी मिळालेला;पारसी लोगों का वह मंदिर जहाँ उनकी पवित्र अग्नि स्थापित होती है;ज्याला परवानगी मिळाली आहे असा; वह प्रतिदिन पारसी मंदिर जाता है   /  नवरोज के अवसर पर सभी पारसी आतिशगाह में एकत्रित हुए; पंचायतीद्वारा परवानगी मिळालेले कामच मी करते आहे.
458;558;बौद्ध मंदिर;चूल;वह मंदिर जहाँ बुद्ध अनुयायी पूजा करते हैं;अन्न शिजवणे, पदार्थाला उष्णता देणे इत्यादींसाठी ज्यात अग्नी निर्माण करून वापरता येतो ते साधन; कुशीनगर में कई बौद्ध मंदिर हैं; चुलीवर पाणी तापायला ठेवले
459;559;गर्भगृह;सभ्यपणे;मंदिर के अंदर का वह कक्ष जिसमें देव, देवियों आदि की मूर्तियाँ स्थापित की जाती हैं;शिष्टाचाराला अनुसरून; इस मंदिर का गर्भगृह बहुत बड़ा है; तो सर्वांशी सभ्यपणे वागतो
460;560;गुझिया;पूजित;एक पकवान जो मैदे में सूजी,सूखे मेवे आदि भरकर बनाया जाता है;ज्यांची पुजा केली जाते असा; हमारे घर होली में गुझिया ज़रूर बनाते हैं; पेशव्यांच्या ग्रामदेवता श्रीवर्धन येथेच कुसुमादेबी, सोमजाई, जिवनेश्वर व भैरव ह्या चार आजही पूजित अशा आहेत.
461;561;पेठा;तर्जनी;एक मिठाई जो सफेद कुम्हड़े से बनाई जाती है;हाताच्या अंगठ्याजवळचे बोट; हलवाई पेठा बना रहा है; अंगठीसाठी तिने डाव्या हाताच्या तर्जनीचे माप दिले
462;562;बालूशाही;अनामिका;मैदे से बनी हुई एक प्रकार की मिठाई;करंगळीच्या शेजारचे बोट; वह बालूशाही खा रहा है; अनामिकेने गंध लावतात
463;563;बुद्ध मूर्ति;भट्टी;भगवान बुद्ध की मूर्ति;सामान्यतः विस्तवाच्या भोवती केलेले मातीचे आवार; यह बुद्ध मूर्ति अशोककालीन है; कुंभाराने माठ भाजण्याकरता ते भट्टीत घातले
464;564;मूर्ति;स्वयंपाक साधन;किसी की आकृति के अनुरूप गढ़ी हुई आकृति;स्वयंपाकासाठी उपयोगी येणारे साधन; वह किसी भी प्रकार की मूर्ति बना लेता है; चूल हे एक स्वयंपाक साधन आहे.
465;565;मंच;साधन;वह ऊँचा मंडप या स्थान जिस पर बैठकर या खड़े होकर सर्वसाधारण के सामने कोई कार्य किया जाए या कुछ कहा जाए ;ज्याने किंवा ज्याच्या साहाय्याने एखादे काम होते; नेताजी मंच पर आसीन थे; वाहन हे वाहतुकीचे साधन आहे.
466;566;इडली;असहमती;चावल और उड़द की दाल को भिगोकर तथा उसके बाद उसे पीसकर बनाए गए आटे का बना एक चपटा और गोलाकार व्यंजन;एकमत न होणे; इडली एक दक्षिण भारतीय व्यंजन है; त्यांच्या चेहर्यावरून त्यांची असहमती दिसून येत होती
467;567;प्रस्तर मूर्ति;तूर;वह मूर्ति जो पत्थर से निर्मित हो;एक द्विदल धान्य; यह गुप्तकालीन प्रस्तर मूर्ति है; तुरीच्या डाळीचे वरण आणि भात असा आजचा जेवणाचा साधा बेत आहे
468;568;रसियाव;तूर;गुड़ के शर्बत या ऊख के रस में पका हुआ चावल;एक झाड ज्याची बी डाळीच्या रुपात खाल्ली जाते; वह रसियाव और पूरी खा रहा है; तुरीला खूप शेंगा आल्या आहेत
469;569;धातु-मूर्ति;विमान;वह मूर्ति जो धातु से निर्मित हो;बालकथांमध्ये वर्णन केलेले जादुचे विमान; यह धातु-मूर्ति बहुत ही पुरानी है; साहसी राजा डाइन विमानात बसून पळून गेला.
470;570;रंगमंच;पेशीद्रव्य;नाट्यशाला आदि में विशेषतः वह स्थान जिस पर अभिनेता, अभिनेत्री आदि अभिनय करते हैं;जीवद्रव्य सोडून पेशीतील इतर द्रव्य; मैं रंगमंच के करीब बैठकर नाटक का आनंद ले रहा था; पेशीद्रव्यात खूप प्रमाणात प्रथिन असते
471;571;पूँछ;प्रोटोप्लास्ट;जन्तुओं, पक्षियों आदि के शरीर का पिछला लम्बा भाग;पेशी भित्तीका नसलेली पण प्रद्रव्य पटल असलेली वनस्पती पेशी; मोर की पूँछ बहुत लंबी और सुंदर होती है; प्रोटोप्लास्टमध्ये केंद्रक आणि पेशीद्रव्य असते
472;572;बासमती;पेशी पटल;एक प्रकार का बढ़िया चावल;पदार्थांची येजा नियंत्रित करणारे, पेशीद्रव्याच्या सभोवताली असलेले पातळ आवरण; माँ आज बासमती का भात बना रही है; सूक्ष्मदर्शक यंत्राच्या साहाय्याने आपण पेशीपटलाचे निरीक्षण करू शकतो
473;573;धागा;रिक्तिका;रुई, रेशम आदि का वह लंबा रूप जो बटने से तैयार होता है;पेशीतील पटलयुक्त पिशवी; यह साड़ी रेशमी  धागे से बनी हुई है; रिक्तिका आंतरपेशीय पचन घडवून आणतात
474;574;धातु;केंद्रक;वह अपारदर्शक चमकीला खनिज द्रव्य जिससे बर्तन, तार, गहने, शस्त्र आदि बनते हैं;पेशीचे केंद्रस्थान; सोना एक कीमती धातु है; केंद्रकात डी.एन.ए. व आर.एन.ए. असतात
475;575;मिट्टी;प्रजीवद्रव्य;वह पदार्थ जो पृथ्वी के ऊपरी तल पर या अन्य भाग में भी प्रायः सब जगह पाया जाता है;कोशिकेतील सजीवतेचा आधारभूत पदार्थ; यहाँ की मिट्टी बहुत उपजाऊ है; जीवद्रव्य हा जेलीसारखा, पारदर्शी पदार्थ असतो.
476;576;पूँछ;अनपेक्षित;पशु के शरीर का पिछला लम्बा भाग;ध्यानीमनी नसलेला; कुत्ते के शरीर पर हाथ फेरते ही वह अपनी पूँछ हिलाने लगा; अनपेक्षित वार झाल्यामुळे तो गोंधळला.
477;577;बनावटीपन;मेंदूचा;बनावटी या कृत्रिम होने की अवस्था या भाव;मेंदूचा वा त्याच्याशी संबंधित; बनावटीपन से असलियत छिप जाती है; मेंदूची शस्त्रक्रिया करण्यासाठी हे डॉक्टर प्रसिद्ध आहेत.
478;578;मोर पूँछ;रक्ती;मोर की पूँछ;रक्तसंबंधी; यह पंखा मोर पूँछ से बना है; त्याला रक्ती मूळव्याध झाला आहे.
479;579;सहलावन;अनुकूल;सहलाने की क्रिया;मनाच्या आवडीप्रमाणे असलेला; सहलावन के बाद बच्चे ने रोना बंद कर दिया; पूर्वेकडे गमनास पश्चिमवायू अनुकूल होतो
480;580;तेल;सरबरीत;एक चिकना या चिपचिपा तरल पदार्थ जो पानी के साथ मिश्रणीय नहीं है;फार दाट किंवा फार पातळ नाही असा; यह शुद्ध सरसों का तेल है; आज मी सरबरीत कालवण बनवले
481;581;अयस्क;वर;वह धातु जो परिशुद्ध न हो अपितु शिलाखंड से निकली हो;आराधना केल्याने ऋषी, देव, ब्राम्हण इत्यादिंचे प्रसन्न होऊन आशीर्वाद देण्याची क्रिया किंवा भाव; अयस्क को रासायनिक प्रक्रिया द्वारा परिशुद्ध किया जाता है; शिवाने भस्मासुराला वर दिला की ज्या माणसावर तो हात ठेवील तो माणूस जळून भस्म होईल
482;582;बहुमूल्य धातु;हित;वह धातु जो बहुत कीमती हो;एखाद्याचा होणारा फायदा; सोना एक बहुमूल्य धातु है; मन लावून अभ्यास करण्यातच विद्यार्थ्याचे हित आहे
483;583;अगहनी;साल;अगहन में तैयार होने वाला या अगहन का;फळांवरचे जाड आवरण; खेतों में अगहनी धान लहलहा रही है; डाळिंबाच्या सालीची पूड खोकल्याकरिता चांगली असते
484;584;ईसा;भट्टी;एक धर्म प्रवर्तक जिनका चलाया हुआ धर्म ईसाई धर्म कहलाता है;लोहारकामात वापरली जाणारी भट्टी; अपने जीवन में ईसा को अनेक कठिनाइयों से गुजरना पड़ा; लोहाराने सळी भट्टीत घालून तापवली
485;585;ईसाई;आवा;वह जो ईसाई धर्म को मानता हो;कुंभाराची भट्टी; ईसाई लोग ईसा को भगवान का दूत मानते हैं; कुंभार मडकी घडवून मग ती आव्यात भाजतो
486;586;ईसा विषयक;null;जो ईसा से संबंधित हो;null; यह ईसा विषयक कहानियों की पुस्तक है;null
487;587;पादरी;null;ईसाई पुरोहित;null; ईसाई समाज में पादरी का बड़ा महत्व है;null
488;588;बटन;चिमटणे;पहनने के कपड़ों में लगनेवाली चिपटी घुंडी;हाताचा आंगठा व तर्जनी यांच्या साहाय्याने चामडी दाबणे; आपके कुर्ते का एक बटन टूट गया है; वर्गात शिक्षकांसमोर निताने चिमटले.
489;589;कॉलर;अपमानित करणे;कोट, क़मीज़ आदि की वह पट्टी जो गले के चारों ओर रहती है;ज्याने कुणाचा मान कमी होतो अशी गोष्ट बोलणे किंवा करणे; वह कालर खड़ा करके चल रहा था; स्वयंवरात द्रोपदीने कर्णाला सर्वांसमोर सूतपुत्र म्हणून अपमानित केले
490;590;परिधान भाग;अपमान गिळणे;पहनने के कपड़े का कोई भाग;अपमानित झाल्यावर त्याचा प्रतिकार न करणे; आस्तीन परिधान भाग है; लग्नात झालेला आई-वडीलांचा अपमान गिळणे त्याच्या करता शक्य नव्हते.
491;591;हाथ;पिटणे;कन्धे से पंजे तक का वह अंग जिससे चीजें पकड़ते और काम करते हैं;हात इत्यादीने एखाद्यावर आघात करणे; गाँधीजी के हाथ बहुत लंबे थे  / भीम की भुजाओं में बहुत बल था; खरे वदवून घेण्यासाठी पोलिसांनी चोराला पिटले.
492;592;पोशाक;लाथाडणे;पहनने के वस्त्र;पायाच्या तळव्याने हाणणे; आज विद्यालय में सब पारंपरिक पोशाक पहने हैं; बंडूला गायीने लाथाडले
493;593;ईश्वरीय;वार;जो ईश्वर से संबंधी हो या ईश्वर का;एखादी वस्तू, शरीर इत्यादींवर दुसरी एखादी वस्तू वेगाने येऊन पडण्याची किंवा लागण्याची क्रिया; भक्तिकालीन संत कवियों ने ईश्वरीय ज्ञान के प्रचार-प्रसार पर बल दिया; काठीचा वार चुकवण्यासाठी तो खाली वाकला.
494;594;प्रेरणादायक;युक्तीने;जिससे प्रेरणा मिले या प्रेरणा देनेवाला;उपाय योजून; गुरुजी की प्रेरणादायक बातें सुनते ही वह मन लगाकर पढ़ने लगा; रामने युक्तीने आपले काम त्या माणसाकडून करून घेतले.
